Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,404,1749,0,0,2,11,3,4,67,29,17.6364,17,3.17423,1.97912,2.53741," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,398.5,1747.5,0,0,2,20,3,10,68,26.05,16.7,14.9,2.62711,1.9,1.6245," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,119.5,1717.5,0,0,2,18,3,10,64,15.0556,9.5,9.27778,1.77976,1.89753,1.73072," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,262.423,1685.38,0,0,2,23,3,0,62,28.2609,16.5652,16.8261,2.32591,1.82494,2.65902," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,258,1682.5,0,0,2,30,3,4,78,30,17.0667,15.8,2.87972,1.92856,2.22202," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,269,1674.5,0,0,2,24,3,4,67,29.1667,17.625,16.9583,1.79931,1.63328,1.78947," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,446.5,1644,0,0,3,29,4,10,70,27.6207,17.8621,16.3448,2.69001,2.13636,2.09153," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2972,1615,0,0,2,134,7,10,134,16.0672,6.69403,5.16418,7.4706,2.33957,3.51026," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2977,1601,0,0,2,180,8,12,142,13.75,5.6,3.75,7.38042,2.47799,2.99409," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,435,1590,0,0,3,23,4,4,71,30.087,18.0435,16.5217,2.38039,1.95454,1.9722," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,246.5,1499.5,0,0,2,13,2,4,73,27.2308,16.3846,15.3077,1.79941,1.8356,1.46154," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2684,1483.5,0,0,2,14,3,30,255,144.429,73.3571,0,1.82065,1.81127,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2373,1449,1,0,2,18,3,18,80,148.278,98.6111,77.3333,2.32521,1.95096,1.74536," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,340.5,1431,0,0,2,15,3,10,71,29.6667,18.8,16.6667,2.3499,1.9798,2.39841," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2366,1424.5,1,0,2,16,3,18,76,143.75,97.625,78.375,1.66144,1.92702,2.31696," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,201.75,1306.75,0,0,2,14,2,10,70,28.3571,18.5,16.3571,2.04247,1.5,1.61029," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,825.5,1297,0,0,2,17,3,2,126,68.4118,24.5882,22.9412,16.0296,5.69115,5.45197," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,131.5,1241,0,0,4,29,4,6,68,26.0345,16.4138,15.0345,2.88429,2.49752,2.15915," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,130.176,1224.21,0,0,4,21,3,6,61,26.4762,16.619,15.5238,2.33163,2.13289,2.09627," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,127.9,1218.2,0,0,4,81,5,12,64,24.6173,16.6914,15.4444,3.98791,2.04989,2.34256," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,800,1227,0,0,3,30,4,2,104,49.5333,22.3667,20.7333,22.4052,6.31967,6.4463," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,799,1222,0,0,3,40,4,2,108,52.1,22.125,20.75,19.493,4.86127,5.37464," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,129.5,1200,0,0,2,29,4,4,76,25.5172,15.2759,14.2414,2.2211,1.94309,2.03907," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,129.5,1193,0,0,2,29,4,12,67,24.2414,16.3448,14.0345,3.07871,1.95686,1.85026," ""2019-05-16 [4:27:25 PM]: no comment"""
