Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1313.8,1019.44,1,0,1,1729,24,42,73,123.373,107.411,67.6964,14.478,9.94545,5.8025, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1000.8,1005.6,1,0,1,577,14,44,79,93.2288,81.0191,49.1768,6.68006,4.66273,3.77335, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1674.93,1015.52,1,0,1,2872,31,40,87,179.53,154.317,102.392,19.0993,14.488,11.3922, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2260.72,918.468,1,0,1,1728,24,42,87,107.984,90.8657,52.7344,11.5649,8.46097,4.75024, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2169.33,897.218,1,0,1,2925,32,42,83,114.408,96.9097,57.5285,12.3944,8.61129,4.92262, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1806.29,818.366,1,0,1,3680,36,42,77,145.363,124.81,77.9209,17.3192,13.1931,7.54749, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2256.5,810.5,1,0,1,2515,29,42,85,102.31,87.0016,51.0453,10.6719,7.68329,4.73702, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2162.65,797.95,1,0,1,2633,29,42,81,107.943,92.6476,55.6164,10.418,7.57577,4.39716, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1688.1,789.338,1,0,1,2746,30,42,76,143.421,123.365,77.181,15.4326,11.0272,6.46595, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2105.5,744,1,0,1,2289,28,42,80,115.042,98.654,59.8401,11.391,7.98566,4.92188, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2223.99,741.175,1,0,1,2999,32,42,85,104.063,88.2628,52.4625,9.87474,7.4538,4.29739, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1341.9,681.3,1,0,1,1288,21,42,79,110.131,95.0101,57.545,12.3402,8.3483,5.42706, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1878.03,684.688,1,0,1,2526,29,42,80,129.628,110.523,67.6188,16.3631,11.119,6.20657, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,953.5,630.5,1,0,1,793,16,44,75,85.6318,76.4288,46.6343,6.26025,4.37004,3.58425, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1580.74,630.541,1,0,1,2613,29,42,77,121.209,104.834,65.2009,13.3774,9.11758,5.34327, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1804.5,613,1,0,1,2741,31,42,80,125.695,107.235,65.7982,14.4393,9.89943,5.76119, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2124.2,597.059,1,0,1,2919,32,42,84,108.63,92.0178,54.8476,12.9523,9.33343,5.33455, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,2060.86,496.292,1,0,1,2625,30,40,83,108.085,91.2293,55.1436,13.2237,9.66828,5.48323, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,989.5,469,1,0,1,567,14,44,73,87.6861,78.067,48.7249,5.59471,4.30289,3.29141, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 0,2389.8,491.6,0,0,1,4880,41,30,165,27.5291,17.3902,6.14283,17.2243,10.4395,3.7165, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1785.23,342.846,1,0,1,2667,31,42,78,109.025,92.9291,57.5336,13.2483,9.64436,5.56679, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1550.65,343.45,1,0,1,2876,31,42,78,105.432,90.3112,56.3529,12.3771,9.09451,5.25838, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-1_CTA_L.JPG", 1,1752,203,1,0,1,615,16,40,83,107.759,91.4862,55.4683,7.94278,5.57914,3.54875, "2018-03-14 [11:41:27 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1663.81,1838.86,1,0,2,2371,28,40,96,99.4665,80.59,45.4854,8.06749,5.96778,4.22319, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1612.92,1829.38,1,0,2,1751,24,38,95,100.601,81.3261,46.0091,8.08922,5.75095,3.93017, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1551.05,1712.65,1,0,2,2005,26,40,86,106.863,89.1691,53.0753,7.36577,5.2945,3.64072, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1554.6,1665.2,1,0,2,2750,31,40,87,107.578,89.2851,52.9622,11.2512,7.57523,4.70121, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2330.72,1140.68,1,0,2,3109,34,40,99,99.7263,81.8762,43.5207,10.0626,7.22049,4.50957, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2368.5,1109,1,0,2,831,17,40,106,107.412,86.2647,43.8712,8.00827,5.96846,3.75935, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2253.75,1139.75,1,0,2,639,15,40,95,108.645,89.3928,49.795,9.00668,6.72647,4.31028, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2221,1108.5,1,0,2,3111,32,42,94,105.906,87.7862,49.4494,11.3477,8.0433,4.68922, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1038.95,1088.97,1,0,2,2420,29,44,81,91.2566,79.0058,46.9459,6.0445,4.5298,3.39506, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1087.73,1062.61,1,0,2,2501,29,44,80,90.3659,78.595,46.5474,6.62226,4.59343,3.58712, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1385.63,1014.5,1,0,2,2980,32,42,78,134.613,116.173,71.943,14.5397,10.3891,6.14971, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1434.77,1002.08,1,0,2,1860,25,42,79,148.063,127.059,78.4328,18.9958,14.4446,8.7683, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1915.8,971.884,1,0,2,1618,23,40,86,152.593,127.986,75.6316,14.1164,11.0007,6.70312, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1866.62,956.635,1,0,2,2920,32,42,84,152.725,129.048,77.2555,15.2956,12.0846,7.48358, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1108.21,973.176,1,0,4,1904,30,42,80,93.7647,80.8561,48.6303,8.73153,6.56939,4.13389, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1140.75,937.25,1,0,4,2916,31,42,83,100.039,85.7606,50.6166,12.3315,8.36569,4.8749, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1271.57,723.393,1,0,2,2932,31,42,84,103.137,88.3929,51.6814,13.4578,9.04666,5.31488, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1321.62,702.121,1,0,2,2305,28,42,86,109.1,92.5805,54.3544,14.9882,10.4849,5.75031, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1082.5,699.078,1,0,2,3901,37,44,84,87.211,75.7103,43.9423,9.06862,6.43274,4.39662, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1141.25,676.807,1,0,2,2739,31,44,85,90.1201,77.579,44.9361,9.63036,6.76761,4.40467, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1450.5,692,1,0,4,1194,25,44,79,107.933,93.8534,56.83,7.31731,4.61869,3.0259, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,882.457,640.781,1,0,2,1947,29,44,82,79.9188,69.7216,40.7247,10.7841,7.70453,5.09081, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,843.321,629.174,1,0,2,1956,28,44,82,81.8461,71.1304,41.9182,9.49819,6.9372,4.78438, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1291,403.5,1,0,4,3357,34,44,84,89.1844,76.658,45.4555,10.1608,7.22097,4.42895, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2006.99,417.773,1,0,2,2032,26,40,96,113.431,92.3022,51.284,12.3799,8.77572,5.14638, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1961.7,374.6,1,0,2,3008,32,40,95,108.606,88.8029,49.8554,11.8435,8.66061,4.91151, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 0,1605.05,314.799,1,0,3,583,16,42,83,93.8216,80.295,48.3053,4.16592,2.8444,2.7696, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 0,1583.77,287.975,1,0,3,482,14,44,80,92.3631,79.6618,47.5975,3.23582,2.2204,2.81048, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1474.8,1854.12,1,0,1,1350,21,40,97,100.264,80.8015,45.4578,9.21907,6.41061,4.48107, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1255,1740.5,1,0,1,2281,28,40,92,94.2683,77.6791,44.3555,8.18649,5.8548,4.51078, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1610.78,1722.96,1,0,1,1980,26,40,90,107.396,88.2045,51.2455,8.91635,6.75722,4.29314, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1523.5,1531,1,0,1,3049,33,40,85,117.545,98.4188,59.3608,11.9129,8.30976,5.35281, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,875.4,1509.8,1,0,1,1798,25,40,93,83.7703,69.4205,38.6279,6.72847,5.09442,4.02824, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2205,1511,1,0,1,3222,33,40,96,105.596,85.7244,47.6294,8.93455,6.5324,4.1901, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1580,1469.35,1,0,1,3524,35,40,85,125.55,104.757,62.891,15.5584,10.8051,6.47122, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,830.311,1462.2,1,0,1,2658,31,42,96,82.3563,67.9176,36.5275,7.29347,5.51121,4.66591, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,931.979,1452.95,1,0,1,2315,28,42,92,86.854,72.5957,41.3918,8.63952,6.19933,4.35074, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1368.35,1421.09,1,0,1,2732,31,40,85,119.768,100.335,59.907,14.7925,10.1451,5.86909, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1192.41,1382.35,1,0,1,2434,29,40,87,105.713,88.479,51.9322,12.475,9.10747,5.18589, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1783.5,1352,1,0,1,2218,28,38,85,141.513,117.344,70.5054,15.77,11.3829,6.83391, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,791.336,1345.44,1,0,1,2583,30,42,97,79.9806,67.0585,36.2276,6.77622,5.29831,4.07136, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2218,1325.5,1,0,1,1974,26,40,95,104.678,85.9777,47.8931,10.2664,7.29899,4.47392, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2328.59,1311.93,1,0,1,2169,29,40,103,100.582,81.7238,42.8769,7.42679,5.2513,3.77878, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1323.05,1298.76,1,0,1,2963,33,40,81,121.738,103.427,62.5926,15.3494,10.5077,6.13106, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1942.83,1287.51,1,0,1,2750,31,40,90,141.847,116.973,68.1044,17.5695,12.8383,7.33137, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,726.707,1248.52,1,0,1,2152,29,42,102,83.8597,68.7156,36.3852,6.9012,5.35527,4.17296, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2021,1195.5,1,0,1,3127,33,40,89,130.739,108.645,63.2181,14.8314,10.2358,6.05832, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1248.25,1192.75,1,0,1,4927,46,42,81,113.577,97.1829,59.0426,13.6528,9.29167,5.37906, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1056.25,1162.75,1,0,1,1018,18,42,84,99.4479,84.8694,49.5825,7.74717,5.69896,3.64456, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1846.47,1169.12,1,0,1,4300,39,40,82,161.966,136.379,82.9437,17.0896,13.2863,8.96867, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1105.82,1137.26,1,0,1,3045,33,42,84,96.5662,82.6726,48.9258,10.1129,7.1222,4.48401, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,1635.5,1123.5,1,0,1,3091,32,42,86,177.004,152.182,97.682,18.5477,14.1418,11.024, "2018-03-14 [11:42:06 PM]: no comment"
"C:\Users\JT\Dropbox\protein G structure\plate_images\G123\G123_1Mar18\G123-2_CTG_L.JPG", 1,2115.79,1114.52,1,0,1,1928,26,40,91,122.192,101.243,57.5425,13.8983,9.69662,5.65904, "2018-03-14 [11:42:06 PM]: no comment"
