Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 0,1556,312,1,0,5,2228,30,44,81,94.9004,81.7379,48.5117,7.17961,5.34017,3.88177, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1691.35,178.188,1,0,2,4232,40,42,93,107.338,88.5929,50.418,13.3853,9.6552,5.36858, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1245.76,1573.11,1,0,1,7263,51,38,84,102.505,85.4092,51.5845,17.4034,11.7911,6.42283, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1974.96,1446.35,1,0,1,4915,42,40,85,109.931,91.4732,55.2183,16.0032,11.1761,6.19011, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,959.12,1365.98,1,0,1,6004,46,42,84,90.71,76.815,45.7818,12.3421,8.71088,5.38268, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1998.21,1329.83,1,0,1,5201,44,40,87,118.066,97.5966,58.3942,17.9084,12.0635,6.53008, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1182.81,1282.54,1,0,1,6512,48,40,80,108.52,92.4226,56.7331,16.2114,11.0303,5.98487, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,2330.06,1266.55,1,0,1,4274,40,42,95,83.2798,69.577,38.216,11.7042,8.17564,5.76509, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,2322.5,1168.71,1,0,1,4755,42,42,95,82.5775,68.919,37.8072,10.8364,7.70389,5.48102, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1566.5,1111.5,1,0,1,5747,44,42,79,171.125,146.878,95.0204,21.5286,16.9577,11.864, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,2423.15,1073.68,1,0,1,6220,46,40,106,89.713,72.5907,37.1363,13.2238,9.05404,5.73365, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1505.35,1013.45,1,0,1,5825,46,42,75,167.387,144.831,94.4524,19.1888,15.1792,10.89, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1114.6,971.8,1,0,1,5540,45,42,79,103.5,89.9464,54.9765,12.9199,8.80286,5.22463, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1010.27,960.346,1,0,1,6940,48,42,83,95.5908,82.1218,48.7281,13.4226,9.34164,5.32095, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1521.03,921.139,1,0,1,3344,35,42,83,173.205,147.559,93.9222,19.4129,15.0264,10.3062, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,2287.62,845.34,1,0,1,2661,31,42,98,97.369,79.7437,43.2897,11.7736,8.15768,5.1225, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1222.66,837.459,1,0,1,5837,45,42,81,117.695,100.295,60.7673,17.9546,12.1642,6.69612, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,2086.27,677.407,1,0,1,3486,35,40,93,113.752,93.5255,53.3815,15.4175,10.6597,5.48803, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1152.9,651.571,1,0,1,5620,44,42,85,101.983,86.6377,50.7434,14.5243,9.80091,5.63946, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1501.51,621.901,1,0,1,7088,49,42,83,125.878,106.553,64.1141,19.2597,13.0112,7.15253, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1964.12,552.029,1,0,1,4668,40,42,89,109.907,91.5536,53.0649,14.8797,10.4701,5.79774, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1745.38,505.261,1,0,1,3769,37,40,91,121.665,101.025,58.389,15.6122,10.716,6.01078, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,1382.29,467.437,1,0,1,4599,39,42,89,109.692,91.793,52.9824,14.5436,9.9463,5.5815, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-97.JPG", 1,2098.6,437.821,1,0,1,5340,43,40,97,99.7629,81.9788,45.4652,13.8195,9.65394,5.73647, "2018-07-24 [1:33:40 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1414.19,1873.8,0,0,3,197,11,38,87,103.614,84.203,51.2081,4.16443,3.79219,3.43543, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1786.5,1867.5,0,0,6,120,7,40,86,103.15,84.825,50.525,3.9683,3.17816,3.19075, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1796.9,1862.8,0,0,6,122,7,40,87,102.156,83.9344,50.418,2.75097,2.74496,2.5829, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1809.62,1857.97,0,0,6,159,9,40,86,103.415,84.5409,51.2579,3.68539,2.74017,2.42402, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1784.5,1852.5,1,0,6,174,8,40,88,102.851,84.6207,50.3506,4.52993,3.41519,2.62879, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1625.97,1807.82,1,0,2,3831,40,40,84,99.0843,82.7074,50.0626,11.9517,8.42928,4.62936, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1633.47,1766.09,1,0,2,1410,22,38,87,105.94,87.0688,52.2624,11.1404,7.79614,4.35499, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1960.09,1716.79,1,0,5,3265,39,40,90,101.926,84.2221,49.4248,14.6996,10.184,5.55881, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2012.25,1676.25,1,0,5,1593,32,40,87,98.4407,81.4325,47.7954,14.0609,9.76731,5.23503, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1099.92,1678.71,1,0,3,6518,48,40,87,94.2987,78.2039,46.3851,13.7506,9.57959,5.75534, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2255.01,1578.36,0,0,4,524,15,38,100,117.229,92.7347,51.0802,9.28782,6.77705,4.29603, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1867,1632,1,0,4,4334,39,40,87,114.479,94.1687,55.8768,15.435,10.4842,5.40335, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1868,1590.5,1,0,4,91,7,38,98,134.791,107.308,60.3626,3.60396,2.90253,2.5585, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1906.69,1525.54,1,0,4,2373,30,40,91,124.672,101.612,59.2655,16.787,10.7325,5.4168, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2318.51,1487.89,0,0,2,1233,22,38,98,106.186,84.9919,47.1979,8.56376,5.96067,3.87221, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2159.23,1533.35,1,0,6,3315,39,38,93,106.688,87.4244,49.759,16.3635,10.8485,5.42843, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,2121.73,1488.82,1,0,6,877,21,38,97,113.922,90.7651,50.8905,15.7562,10.6006,5.17402, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 1,1647.5,1464.5,1,0,4,4874,40,40,87,131.565,109.254,65.1902,19.3266,12.9154,6.7136, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1586.14,1419.42,1,0,4,3913,40,40,84,130.858,109.527,66.3062,19.3223,13.1936,6.77071, "2018-07-24 [1:34:50 PM]: no comment"
"C:\Users\LuAnn Scott\Documents\phage\viral attenuation\saturation mutagenesis\plate images\G125\23July2018\125-108.JPG", 0,1520.26,1416.13,1,0,4,6188,50,40,83,128.494,107.711,65.1181,21.2495,14.2984,7.22746, "2018-07-24 [1:34:50 PM]: no comment"
