Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,374,1723,0,0,21,87,6,34,85,23.7816,19.2414,12.2184,4.01881,3.16006,2.84095, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1747.03,1622.95,1,0,5,1592,28,48,52,111.694,104.361,74.1445,7.97951,6.02825,4.03526, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2698.68,1670.71,0,0,9,339,12,36,168,29.4779,20.4602,6.30088,4.81991,3.32608,3.11562, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2673.5,1618,0,0,9,4654,42,36,159,26.2542,18.2669,5.88805,5.8953,3.94005,2.8331, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,1181.95,1395.38,1,0,2,1349,23,50,45,136.489,129.245,94.507,10.5525,7.73251,5.24362, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,945.701,1388.29,1,0,7,2378,29,46,51,122.508,113.812,82.4491,9.47101,6.80958,4.70349, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,840,1251.5,1,0,4,54,5,42,57,134.259,119.907,85.3148,3.2948,2.22124,2.66471, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,785.75,1078.75,1,0,3,1190,25,48,49,118.152,110.513,79.6042,7.47915,5.24871,3.4303, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,783.75,991.75,1,0,3,89,6,44,56,130.685,118.843,84.3258,3.60335,3.11415,3.1241, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 1,820.5,1017.5,1,0,3,2528,31,52,45,114.015,109.078,79.7987,7.29218,5.30841,3.90981, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2438,718.5,1,0,8,134,7,46,81,100.321,89.0448,51.7836,2.69548,2.43447,2.79286, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2437.04,704.692,1,0,8,89,7,46,82,100.742,89.4607,51.8315,2.83308,2.34962,2.60921, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2428.9,696.8,1,0,8,137,7,46,88,102.905,89.8248,50.0438,2.83591,2.16455,2.67798, "2019-06-12 [1:25:58 PM]: no comment"
"C:\Users\ealtman\Dropbox\Photos\G80\29May19\G80-147.JPG", 0,2984.5,450,0,0,3,1687,24,50,109,10.3426,9.11085,3.65857,12.428,9.37893,3.01731, "2019-06-12 [1:25:58 PM]: no comment"
